idx,timestamp,symbol,open,high,low,close,volume
554614,2022-12-19 15.25.00,BTC/USDT,16736.18,16737.99,16721.35,16730.5,549
554615,2022-12-19 15.30.00,BTC/USDT,16730.5,16731.19,16713.1,16720.04,374
554616,2022-12-19 15.35.00,BTC/USDT,16720.44,16721.14,16702.31,16705.76,400
554617,2022-12-19 15.40.00,BTC/USDT,16705.76,16712.79,16700.96,16703.45,451
554618,2022-12-19 15.45.00,BTC/USDT,16702.79,16709.68,16700.0,16707.09,419
554619,2022-12-19 15.50.00,BTC/USDT,16707.61,16707.7,16673.92,16677.23,947
554620,2022-12-19 15.55.00,BTC/USDT,16676.48,16681.69,16665.03,16669.08,784
554621,2022-12-19 16.00.00,BTC/USDT,16668.23,16682.52,16656.96,16680.56,845
554622,2022-12-19 16.05.00,BTC/USDT,16680.56,16687.68,16668.46,16678.74,445
554623,2022-12-19 16.10.00,BTC/USDT,16678.74,16691.67,16672.18,16687.63,586
554624,2022-12-19 16.15.00,BTC/USDT,16687.63,16702.83,16678.74,16689.13,711
554625,2022-12-19 16.20.00,BTC/USDT,16688.49,16692.99,16605.0,16645.07,1937
554626,2022-12-19 16.25.00,BTC/USDT,16645.07,16663.09,16621.94,16642.33,1188
554627,2022-12-19 16.30.00,BTC/USDT,16643.16,16665.48,16628.9,16646.85,1026
554628,2022-12-19 16.35.00,BTC/USDT,16646.85,16648.24,16584.0,16594.98,1757
554629,2022-12-19 16.40.00,BTC/USDT,16594.26,16619.87,16587.23,16616.96,1102
554630,2022-12-19 16.45.00,BTC/USDT,16616.96,16644.31,16613.62,16642.68,777
554631,2022-12-19 16.50.00,BTC/USDT,16641.89,16648.2,16632.06,16644.09,578
554632,2022-12-19 16.55.00,BTC/USDT,16644.49,16645.92,16630.11,16635.86,498
554633,2022-12-19 17.00.00,BTC/USDT,16635.49,16650.0,16627.0,16642.92,826
554634,2022-12-19 17.05.00,BTC/USDT,16642.16,16649.32,16638.72,16642.79,424
554635,2022-12-19 17.10.00,BTC/USDT,16642.15,16643.5,16621.91,16636.29,461
554636,2022-12-19 17.15.00,BTC/USDT,16635.84,16636.33,16597.32,16615.31,725
554637,2022-12-19 17.20.00,BTC/USDT,16615.88,16617.73,16590.59,16603.84,716
554638,2022-12-19 17.25.00,BTC/USDT,16605.39,16622.0,16562.05,16584.75,1001
554639,2022-12-19 17.30.00,BTC/USDT,16584.75,16607.72,16527.63,16553.1,2391
554640,2022-12-19 17.35.00,BTC/USDT,16552.13,16575.71,16537.43,16544.69,1662
554641,2022-12-19 17.40.00,BTC/USDT,16544.57,16570.0,16505.0,16566.08,1782
554642,2022-12-19 17.45.00,BTC/USDT,16566.08,16615.0,16559.11,16600.9,1391
554643,2022-12-19 17.50.00,BTC/USDT,16601.96,16610.76,16592.04,16594.8,704
554644,2022-12-19 17.55.00,BTC/USDT,16595.58,16604.0,16576.6,16599.79,806
554645,2022-12-19 18.00.00,BTC/USDT,16599.78,16618.77,16586.9,16614.55,710
554646,2022-12-19 18.05.00,BTC/USDT,16615.68,16617.44,16599.92,16606.21,482
554647,2022-12-19 18.10.00,BTC/USDT,16606.93,16617.0,16604.03,16612.24,338
554648,2022-12-19 18.15.00,BTC/USDT,16611.13,16615.18,16598.05,16603.49,443
554649,2022-12-19 18.20.00,BTC/USDT,16603.52,16616.41,16601.88,16611.27,323
554650,2022-12-19 18.25.00,BTC/USDT,16611.27,16637.46,16610.15,16624.16,740
554651,2022-12-19 18.30.00,BTC/USDT,16625.03,16627.0,16616.65,16620.56,385
554652,2022-12-19 18.35.00,BTC/USDT,16620.56,16623.65,16597.21,16605.24,661
554653,2022-12-19 18.40.00,BTC/USDT,16605.84,16606.29,16585.82,16593.57,718
554654,2022-12-19 18.45.00,BTC/USDT,16593.74,16597.69,16575.44,16594.37,601
554655,2022-12-19 18.50.00,BTC/USDT,16595.15,16607.33,16554.71,16557.06,1139
554656,2022-12-19 18.55.00,BTC/USDT,16557.94,16578.76,16527.38,16545.44,1711
554657,2022-12-19 19.00.00,BTC/USDT,16544.08,16562.3,16525.6,16536.34,1182
554658,2022-12-19 19.05.00,BTC/USDT,16535.46,16576.82,16530.18,16565.21,960
554659,2022-12-19 19.10.00,BTC/USDT,16565.21,16574.09,16548.18,16553.54,685
554660,2022-12-19 19.15.00,BTC/USDT,16552.61,16558.76,16539.71,16548.68,686
554661,2022-12-19 19.20.00,BTC/USDT,16548.39,16561.52,16540.83,16547.14,591
554662,2022-12-19 19.25.00,BTC/USDT,16547.91,16553.82,16540.0,16543.51,445
554663,2022-12-19 19.30.00,BTC/USDT,16543.51,16561.44,16536.76,16558.64,552
554664,2022-12-19 19.35.00,BTC/USDT,16558.64,16564.0,16550.08,16558.8,409
554665,2022-12-19 19.40.00,BTC/USDT,16558.8,16559.46,16548.1,16557.83,392
554666,2022-12-19 19.45.00,BTC/USDT,16558.45,16588.82,16553.73,16572.94,989
554667,2022-12-19 19.50.00,BTC/USDT,16573.61,16574.5,16543.51,16559.87,481
554668,2022-12-19 19.55.00,BTC/USDT,16559.85,16565.56,16548.18,16555.74,466
554669,2022-12-19 20.00.00,BTC/USDT,16555.74,16563.93,16538.44,16562.28,706
554670,2022-12-19 20.05.00,BTC/USDT,16562.85,16583.82,16556.18,16581.31,573
554671,2022-12-19 20.10.00,BTC/USDT,16580.6,16584.65,16569.25,16573.27,452
554672,2022-12-19 20.15.00,BTC/USDT,16572.94,16581.14,16570.0,16576.81,362
554673,2022-12-19 20.20.00,BTC/USDT,16577.2,16584.15,16570.2,16577.45,448
554674,2022-12-19 20.25.00,BTC/USDT,16576.98,16585.0,16568.22,16571.26,402
554675,2022-12-19 20.30.00,BTC/USDT,16571.26,16580.71,16570.53,16579.8,269
554676,2022-12-19 20.35.00,BTC/USDT,16579.8,16590.58,16576.0,16581.34,456
554677,2022-12-19 20.40.00,BTC/USDT,16580.69,16597.69,16578.56,16593.01,345
554678,2022-12-19 20.45.00,BTC/USDT,16593.01,16605.38,16584.83,16590.22,511
554679,2022-12-19 20.50.00,BTC/USDT,16590.79,16611.73,16590.0,16610.27,535
554680,2022-12-19 20.55.00,BTC/USDT,16610.89,16615.48,16597.23,16599.71,552
554681,2022-12-19 21.00.00,BTC/USDT,16599.71,16617.06,16596.84,16615.9,484
554682,2022-12-19 21.05.00,BTC/USDT,16615.9,16615.98,16598.76,16605.25,403
554683,2022-12-19 21.10.00,BTC/USDT,16605.3,16608.69,16600.97,16604.01,278
554684,2022-12-19 21.15.00,BTC/USDT,16604.01,16621.03,16598.73,16618.76,538
554685,2022-12-19 21.20.00,BTC/USDT,16618.76,16637.23,16612.19,16631.38,767
554686,2022-12-19 21.25.00,BTC/USDT,16632.12,16649.0,16621.63,16635.74,726
554687,2022-12-19 21.30.00,BTC/USDT,16635.74,16637.97,16621.42,16625.77,531
554688,2022-12-19 21.35.00,BTC/USDT,16624.98,16625.97,16603.29,16616.64,698
554689,2022-12-19 21.40.00,BTC/USDT,16616.64,16620.0,16596.84,16614.83,621
554690,2022-12-19 21.45.00,BTC/USDT,16614.83,16619.0,16601.74,16607.08,466
554691,2022-12-19 21.50.00,BTC/USDT,16607.09,16609.57,16595.43,16596.81,333
554692,2022-12-19 21.55.00,BTC/USDT,16596.81,16600.34,16584.94,16590.32,531
554693,2022-12-19 22.00.00,BTC/USDT,16590.31,16597.77,16582.61,16596.24,474
554694,2022-12-19 22.05.00,BTC/USDT,16595.77,16605.41,16594.41,16600.02,261
554695,2022-12-19 22.10.00,BTC/USDT,16600.02,16609.78,16594.4,16595.39,506
554696,2022-12-19 22.15.00,BTC/USDT,16595.39,16598.19,16570.81,16573.75,679
554697,2022-12-19 22.20.00,BTC/USDT,16574.36,16588.48,16570.32,16586.59,337
554698,2022-12-19 22.25.00,BTC/USDT,16587.24,16591.97,16560.01,16561.16,597
554699,2022-12-19 22.30.00,BTC/USDT,16561.16,16561.74,16256.3,16372.16,7159
554700,2022-12-19 22.35.00,BTC/USDT,16371.16,16406.12,16337.05,16402.38,2408
554701,2022-12-19 22.40.00,BTC/USDT,16402.38,16428.5,16378.58,16398.72,1399
554702,2022-12-19 22.45.00,BTC/USDT,16398.72,16406.45,16368.0,16373.52,868
554703,2022-12-19 22.50.00,BTC/USDT,16373.52,16388.65,16361.75,16366.6,821
554704,2022-12-19 22.55.00,BTC/USDT,16367.57,16420.27,16366.05,16416.82,779
554705,2022-12-19 23.00.00,BTC/USDT,16416.82,16459.18,16402.66,16407.66,1614
554706,2022-12-19 23.05.00,BTC/USDT,16407.66,16416.51,16373.43,16383.86,844
554707,2022-12-19 23.10.00,BTC/USDT,16383.86,16402.23,16379.67,16382.34,670
554708,2022-12-19 23.15.00,BTC/USDT,16382.34,16390.46,16373.14,16377.43,972
554709,2022-12-19 23.20.00,BTC/USDT,16378.18,16408.49,16375.39,16405.1,740
554710,2022-12-19 23.25.00,BTC/USDT,16405.5,16428.99,16402.15,16423.25,831
554711,2022-12-19 23.30.00,BTC/USDT,16423.25,16434.99,16410.25,16418.48,848
554712,2022-12-19 23.35.00,BTC/USDT,16418.48,16434.21,16410.81,16431.39,706
554713,2022-12-19 23.40.00,BTC/USDT,16431.39,16442.35,16423.92,16440.9,507
554714,2022-12-19 23.45.00,BTC/USDT,16441.95,16455.72,16421.59,16423.83,682
554715,2022-12-19 23.50.00,BTC/USDT,16423.83,16437.89,16413.03,16428.65,670
554716,2022-12-19 23.55.00,BTC/USDT,16428.65,16446.18,16417.38,16438.88,565
554717,2022-12-20 00.00.00,BTC/USDT,16438.88,16456.0,16427.37,16438.3,837
554718,2022-12-20 00.05.00,BTC/USDT,16438.3,16443.12,16418.08,16419.67,520
554719,2022-12-20 00.10.00,BTC/USDT,16418.8,16428.69,16397.2,16411.28,839
554720,2022-12-20 00.15.00,BTC/USDT,16411.15,16434.69,16409.06,16430.78,936
554721,2022-12-20 00.20.00,BTC/USDT,16431.83,16479.06,16425.17,16475.61,1199
554722,2022-12-20 00.25.00,BTC/USDT,16474.88,16480.0,16450.69,16453.73,1060
554723,2022-12-20 00.30.00,BTC/USDT,16453.73,16459.75,16439.17,16442.38,609
554724,2022-12-20 00.35.00,BTC/USDT,16442.47,16467.51,16439.49,16463.01,616
554725,2022-12-20 00.40.00,BTC/USDT,16463.64,16479.54,16460.99,16468.5,662
554726,2022-12-20 00.45.00,BTC/USDT,16467.73,16471.52,16457.91,16462.27,483
554727,2022-12-20 00.50.00,BTC/USDT,16461.58,16476.52,16455.63,16472.96,700
554728,2022-12-20 00.55.00,BTC/USDT,16472.96,16477.58,16459.42,16462.01,390
554729,2022-12-20 01.00.00,BTC/USDT,16461.81,16477.12,16444.0,16466.37,855
554730,2022-12-20 01.05.00,BTC/USDT,16465.81,16467.81,16456.81,16460.61,494
554731,2022-12-20 01.10.00,BTC/USDT,16460.61,16485.7,16450.34,16456.28,1024
554732,2022-12-20 01.15.00,BTC/USDT,16456.28,16483.57,16450.38,16480.63,837
554733,2022-12-20 01.20.00,BTC/USDT,16481.05,16497.1,16468.55,16487.47,1271
554734,2022-12-20 01.25.00,BTC/USDT,16487.47,16497.88,16484.63,16491.27,570
554735,2022-12-20 01.30.00,BTC/USDT,16491.27,16566.99,16480.48,16561.31,3061
554736,2022-12-20 01.35.00,BTC/USDT,16561.31,16607.94,16541.29,16544.07,2548
554737,2022-12-20 01.40.00,BTC/USDT,16544.07,16554.99,16537.98,16543.59,1205
554738,2022-12-20 01.45.00,BTC/USDT,16543.08,16574.51,16539.2,16562.28,1176
554739,2022-12-20 01.50.00,BTC/USDT,16562.28,16583.56,16560.16,16568.05,768
554740,2022-12-20 01.55.00,BTC/USDT,16568.05,16582.61,16561.89,16580.23,1097
554741,2022-12-20 02.00.00,BTC/USDT,16580.25,16593.48,16555.01,16561.1,1112
554742,2022-12-20 02.05.00,BTC/USDT,16560.41,16572.14,16550.15,16566.16,663
554743,2022-12-20 02.10.00,BTC/USDT,16566.16,16568.83,16562.27,16565.85,476
554744,2022-12-20 02.15.00,BTC/USDT,16565.29,16580.36,16563.38,16571.62,744
554745,2022-12-20 02.20.00,BTC/USDT,16571.62,16587.28,16569.9,16573.71,711
554746,2022-12-20 02.25.00,BTC/USDT,16573.48,16580.82,16566.1,16579.1,470
554747,2022-12-20 02.30.00,BTC/USDT,16579.1,16635.37,16578.54,16613.97,1616
554748,2022-12-20 02.35.00,BTC/USDT,16613.96,16646.76,16613.31,16627.44,1427
554749,2022-12-20 02.40.00,BTC/USDT,16627.44,16856.5,16620.01,16779.66,5809
554750,2022-12-20 02.45.00,BTC/USDT,16777.15,16818.41,16744.9,16752.72,3031
554751,2022-12-20 02.50.00,BTC/USDT,16752.72,16772.87,16733.01,16733.81,2144
554752,2022-12-20 02.55.00,BTC/USDT,16733.81,16747.0,16708.79,16721.05,1528
554753,2022-12-20 03.00.00,BTC/USDT,16721.93,16829.0,16712.52,16746.85,3609
554754,2022-12-20 03.05.00,BTC/USDT,16746.87,16750.21,16723.81,16725.02,1560
554755,2022-12-20 03.10.00,BTC/USDT,16724.19,16734.34,16692.34,16706.64,1824
554756,2022-12-20 03.15.00,BTC/USDT,16707.34,16719.38,16685.7,16697.85,1197
554757,2022-12-20 03.20.00,BTC/USDT,16697.77,16713.92,16680.88,16692.6,1073
554758,2022-12-20 03.25.00,BTC/USDT,16693.57,16714.38,16686.55,16710.56,901
554759,2022-12-20 03.30.00,BTC/USDT,16710.56,16718.33,16680.69,16689.45,1346
554760,2022-12-20 03.35.00,BTC/USDT,16690.31,16704.1,16687.64,16697.15,761
554761,2022-12-20 03.40.00,BTC/USDT,16696.51,16700.07,16676.59,16676.6,877
554762,2022-12-20 03.45.00,BTC/USDT,16676.6,16702.46,16673.69,16699.55,1060
554763,2022-12-20 03.50.00,BTC/USDT,16699.57,16713.87,16697.31,16703.94,787
554764,2022-12-20 03.55.00,BTC/USDT,16703.59,16727.97,16700.54,16727.24,697
554765,2022-12-20 04.00.00,BTC/USDT,16727.25,16735.0,16695.87,16699.92,1124
554766,2022-12-20 04.05.00,BTC/USDT,16699.91,16709.0,16689.1,16708.39,722
554767,2022-12-20 04.10.00,BTC/USDT,16708.43,16729.85,16706.01,16718.64,876
554768,2022-12-20 04.15.00,BTC/USDT,16719.05,16727.52,16700.83,16714.61,948
554769,2022-12-20 04.20.00,BTC/USDT,16715.02,16746.24,16714.22,16743.18,1161
554770,2022-12-20 04.25.00,BTC/USDT,16744.2,16755.57,16732.63,16752.61,1034
554771,2022-12-20 04.30.00,BTC/USDT,16752.11,16771.73,16747.68,16763.01,1144
554772,2022-12-20 04.35.00,BTC/USDT,16763.01,16797.34,16761.66,16795.62,1483
554773,2022-12-20 04.40.00,BTC/USDT,16795.62,16880.58,16795.02,16809.64,4762
554774,2022-12-20 04.45.00,BTC/USDT,16809.64,16827.19,16781.83,16798.42,1900
554775,2022-12-20 04.50.00,BTC/USDT,16797.72,16809.47,16769.38,16799.79,1377
554776,2022-12-20 04.55.00,BTC/USDT,16800.64,16814.78,16788.43,16792.03,1413
554777,2022-12-20 05.00.00,BTC/USDT,16792.03,16814.03,16787.2,16788.91,823
554778,2022-12-20 05.05.00,BTC/USDT,16788.91,16791.66,16774.59,16785.24,717
554779,2022-12-20 05.10.00,BTC/USDT,16785.24,16794.52,16776.05,16787.78,598
554780,2022-12-20 05.15.00,BTC/USDT,16786.69,16788.43,16768.29,16776.43,587
554781,2022-12-20 05.20.00,BTC/USDT,16777.32,16784.76,16767.0,16780.16,507
554782,2022-12-20 05.25.00,BTC/USDT,16780.71,16785.11,16758.75,16763.15,841
554783,2022-12-20 05.30.00,BTC/USDT,16763.62,16774.76,16760.82,16766.57,643
554784,2022-12-20 05.35.00,BTC/USDT,16766.58,16788.74,16759.82,16763.31,774
554785,2022-12-20 05.40.00,BTC/USDT,16764.33,16768.59,16753.19,16765.47,582
554786,2022-12-20 05.45.00,BTC/USDT,16764.84,16787.98,16763.2,16784.18,539
554787,2022-12-20 05.50.00,BTC/USDT,16784.18,16799.74,16780.14,16797.18,720
554788,2022-12-20 05.55.00,BTC/USDT,16796.17,16807.69,16783.01,16785.78,1122
554789,2022-12-20 06.00.00,BTC/USDT,16786.37,16789.31,16768.74,16777.69,554
554790,2022-12-20 06.05.00,BTC/USDT,16778.5,16788.67,16776.15,16783.29,432
554791,2022-12-20 06.10.00,BTC/USDT,16783.29,16810.56,16782.9,16799.7,775
554792,2022-12-20 06.15.00,BTC/USDT,16800.6,16804.61,16776.82,16778.33,649
554793,2022-12-20 06.20.00,BTC/USDT,16777.04,16788.55,16748.18,16764.18,833
554794,2022-12-20 06.25.00,BTC/USDT,16764.3,16777.74,16762.45,16774.34,497
554795,2022-12-20 06.30.00,BTC/USDT,16774.34,16798.5,16770.3,16784.42,793
554796,2022-12-20 06.35.00,BTC/USDT,16784.42,16804.61,16782.81,16797.41,602
554797,2022-12-20 06.40.00,BTC/USDT,16797.82,16802.39,16793.17,16794.96,528
554798,2022-12-20 06.45.00,BTC/USDT,16794.6,16798.5,16788.38,16790.51,337
554799,2022-12-20 06.50.00,BTC/USDT,16790.4,16833.33,16789.53,16814.11,871
554800,2022-12-20 06.55.00,BTC/USDT,16814.11,16841.53,16805.01,16837.51,1191
554801,2022-12-20 07.00.00,BTC/USDT,16837.51,16849.0,16817.27,16826.28,765
554802,2022-12-20 07.05.00,BTC/USDT,16826.28,16833.11,16816.9,16817.6,490
554803,2022-12-20 07.10.00,BTC/USDT,16818.43,16824.99,16803.72,16806.71,641
554804,2022-12-20 07.15.00,BTC/USDT,16806.71,16814.04,16806.15,16812.38,323
554805,2022-12-20 07.20.00,BTC/USDT,16812.38,16813.46,16790.37,16799.0,601
554806,2022-12-20 07.25.00,BTC/USDT,16799.0,16810.97,16782.32,16804.2,915
554807,2022-12-20 07.30.00,BTC/USDT,16804.2,16806.96,16791.77,16794.12,623
554808,2022-12-20 07.35.00,BTC/USDT,16793.69,16797.9,16785.23,16791.28,494
554809,2022-12-20 07.40.00,BTC/USDT,16790.62,16793.39,16780.08,16782.87,493
554810,2022-12-20 07.45.00,BTC/USDT,16782.16,16800.63,16781.55,16794.48,399
554811,2022-12-20 07.50.00,BTC/USDT,16794.48,16822.58,16791.95,16807.18,850
554812,2022-12-20 07.55.00,BTC/USDT,16807.18,16808.91,16796.52,16802.83,488
554813,2022-12-20 08.00.00,BTC/USDT,16802.23,16823.98,16790.02,16804.3,1028
554814,2022-12-20 08.05.00,BTC/USDT,16804.89,16807.07,16788.23,16803.02,680
554815,2022-12-20 08.10.00,BTC/USDT,16803.02,16810.22,16787.71,16794.23,676
554816,2022-12-20 08.15.00,BTC/USDT,16793.58,16798.05,16770.77,16775.98,980
554817,2022-12-20 08.20.00,BTC/USDT,16776.01,16784.99,16769.25,16772.61,665
554818,2022-12-20 08.25.00,BTC/USDT,16773.42,16796.37,16770.03,16785.55,659
554819,2022-12-20 08.30.00,BTC/USDT,16784.57,16785.89,16774.82,16784.15,490
554820,2022-12-20 08.35.00,BTC/USDT,16784.14,16798.93,16781.47,16793.06,443
554821,2022-12-20 08.40.00,BTC/USDT,16792.32,16811.69,16790.2,16808.81,630
554822,2022-12-20 08.45.00,BTC/USDT,16808.8,16825.94,16807.37,16820.48,730
554823,2022-12-20 08.50.00,BTC/USDT,16821.3,16840.49,16812.91,16837.41,917
554824,2022-12-20 08.55.00,BTC/USDT,16836.67,16840.19,16817.38,16824.94,649
554825,2022-12-20 09.00.00,BTC/USDT,16824.34,16833.87,16816.09,16817.1,625
554826,2022-12-20 09.05.00,BTC/USDT,16817.1,16825.83,16811.23,16812.57,446
554827,2022-12-20 09.10.00,BTC/USDT,16812.57,16839.29,16812.57,16832.1,574
554828,2022-12-20 09.15.00,BTC/USDT,16832.8,16836.7,16814.93,16819.93,467
554829,2022-12-20 09.20.00,BTC/USDT,16819.41,16827.17,16812.27,16814.5,409
554830,2022-12-20 09.25.00,BTC/USDT,16814.5,16829.36,16813.78,16826.42,392
554831,2022-12-20 09.30.00,BTC/USDT,16826.89,16842.18,16823.0,16829.1,601
554832,2022-12-20 09.35.00,BTC/USDT,16828.55,16844.27,16823.01,16842.44,523
554833,2022-12-20 09.40.00,BTC/USDT,16841.37,16858.42,16824.0,16826.71,798
554834,2022-12-20 09.45.00,BTC/USDT,16826.39,16829.66,16805.19,16818.51,605
554835,2022-12-20 09.50.00,BTC/USDT,16819.13,16825.43,16798.59,16805.73,786
554836,2022-12-20 09.55.00,BTC/USDT,16805.73,16816.81,16801.75,16811.83,545
554837,2022-12-20 10.00.00,BTC/USDT,16811.15,16821.54,16804.36,16810.0,481
554838,2022-12-20 10.05.00,BTC/USDT,16809.46,16829.79,16798.73,16802.27,750
554839,2022-12-20 10.10.00,BTC/USDT,16802.27,16815.3,16798.51,16800.46,762
554840,2022-12-20 10.15.00,BTC/USDT,16800.57,16803.48,16785.87,16786.08,611
554841,2022-12-20 10.20.00,BTC/USDT,16786.08,16808.02,16785.61,16803.96,584
554842,2022-12-20 10.25.00,BTC/USDT,16803.97,16806.08,16797.09,16805.76,284
554843,2022-12-20 10.30.00,BTC/USDT,16805.76,16815.05,16792.75,16794.69,887
554844,2022-12-20 10.35.00,BTC/USDT,16794.7,16796.81,16786.36,16789.48,483
554845,2022-12-20 10.40.00,BTC/USDT,16789.48,16797.66,16773.67,16781.65,725
554846,2022-12-20 10.45.00,BTC/USDT,16781.91,16797.57,16781.5,16794.04,467
554847,2022-12-20 10.50.00,BTC/USDT,16794.04,16796.99,16778.06,16791.63,570
554848,2022-12-20 10.55.00,BTC/USDT,16791.01,16792.92,16766.0,16778.26,774
554849,2022-12-20 11.00.00,BTC/USDT,16777.69,16787.78,16765.69,16767.6,511
554850,2022-12-20 11.05.00,BTC/USDT,16767.6,16789.93,16763.78,16787.34,593
554851,2022-12-20 11.10.00,BTC/USDT,16786.73,16800.8,16784.0,16796.52,550
554852,2022-12-20 11.15.00,BTC/USDT,16797.0,16846.25,16796.48,16813.93,1596
554853,2022-12-20 11.20.00,BTC/USDT,16813.93,16832.86,16810.92,16827.4,827
554854,2022-12-20 11.25.00,BTC/USDT,16827.4,16827.44,16810.04,16818.8,521
554855,2022-12-20 11.30.00,BTC/USDT,16818.19,16822.11,16805.88,16811.23,591
554856,2022-12-20 11.35.00,BTC/USDT,16811.23,16818.0,16799.34,16807.49,600
554857,2022-12-20 11.40.00,BTC/USDT,16807.49,16821.46,16806.83,16820.37,499
554858,2022-12-20 11.45.00,BTC/USDT,16819.99,16824.8,16809.41,16820.94,444
554859,2022-12-20 11.50.00,BTC/USDT,16820.41,16821.45,16810.0,16813.08,471
554860,2022-12-20 11.55.00,BTC/USDT,16813.08,16816.9,16811.46,16814.25,245
554861,2022-12-20 12.00.00,BTC/USDT,16814.71,16827.55,16814.25,16820.43,533
554862,2022-12-20 12.05.00,BTC/USDT,16819.76,16826.86,16817.04,16821.99,459
554863,2022-12-20 12.10.00,BTC/USDT,16822.38,16828.96,16819.3,16827.83,388
554864,2022-12-20 12.15.00,BTC/USDT,16827.21,16830.06,16820.39,16825.33,473
554865,2022-12-20 12.20.00,BTC/USDT,16825.89,16856.66,16824.65,16835.03,940
554866,2022-12-20 12.25.00,BTC/USDT,16836.01,16842.56,16800.31,16804.19,1354
554867,2022-12-20 12.30.00,BTC/USDT,16804.19,16811.53,16800.59,16802.84,525
554868,2022-12-20 12.35.00,BTC/USDT,16802.83,16817.99,16800.34,16814.19,391
554869,2022-12-20 12.40.00,BTC/USDT,16814.77,16836.26,16813.45,16830.72,760
554870,2022-12-20 12.45.00,BTC/USDT,16830.13,16838.59,16819.53,16820.83,601
554871,2022-12-20 12.50.00,BTC/USDT,16820.17,16833.14,16819.08,16829.65,430
554872,2022-12-20 12.55.00,BTC/USDT,16829.65,16831.45,16815.05,16817.23,414
554873,2022-12-20 13.00.00,BTC/USDT,16816.44,16828.7,16813.0,16813.57,491
554874,2022-12-20 13.05.00,BTC/USDT,16814.13,16818.87,16805.0,16806.77,525
554875,2022-12-20 13.10.00,BTC/USDT,16806.52,16818.25,16803.33,16814.62,524
554876,2022-12-20 13.15.00,BTC/USDT,16815.11,16830.0,16808.88,16827.54,735
554877,2022-12-20 13.20.00,BTC/USDT,16827.54,16830.82,16812.86,16822.48,454
554878,2022-12-20 13.25.00,BTC/USDT,16822.48,16826.39,16810.07,16811.71,332
554879,2022-12-20 13.30.00,BTC/USDT,16811.84,16819.19,16782.13,16796.44,1209
554880,2022-12-20 13.35.00,BTC/USDT,16796.44,16820.95,16791.41,16815.24,722
554881,2022-12-20 13.40.00,BTC/USDT,16815.24,16824.08,16806.19,16819.62,595
554882,2022-12-20 13.45.00,BTC/USDT,16819.62,16826.03,16807.28,16811.02,496
554883,2022-12-20 13.50.00,BTC/USDT,16811.5,16812.59,16801.64,16805.4,449
554884,2022-12-20 13.55.00,BTC/USDT,16805.65,16807.99,16792.03,16795.62,467
554885,2022-12-20 14.00.00,BTC/USDT,16795.05,16800.95,16791.85,16799.56,475
554886,2022-12-20 14.05.00,BTC/USDT,16799.56,16806.24,16794.94,16805.08,493
554887,2022-12-20 14.10.00,BTC/USDT,16805.08,16808.91,16779.65,16795.47,826
554888,2022-12-20 14.15.00,BTC/USDT,16796.04,16804.17,16791.97,16794.55,468
554889,2022-12-20 14.20.00,BTC/USDT,16795.52,16804.72,16783.12,16797.84,675
554890,2022-12-20 14.25.00,BTC/USDT,16797.81,16801.27,16780.1,16799.19,694
554891,2022-12-20 14.30.00,BTC/USDT,16799.19,16830.86,16789.49,16817.34,1863
554892,2022-12-20 14.35.00,BTC/USDT,16816.51,16838.45,16809.31,16833.54,1308
554893,2022-12-20 14.40.00,BTC/USDT,16832.98,16838.4,16797.03,16800.18,1165
554894,2022-12-20 14.45.00,BTC/USDT,16800.18,16805.36,16710.12,16756.13,2784
554895,2022-12-20 14.50.00,BTC/USDT,16756.13,16773.87,16730.0,16761.9,1417
554896,2022-12-20 14.55.00,BTC/USDT,16760.91,16984.15,16755.02,16901.93,5711
554897,2022-12-20 15.00.00,BTC/USDT,16899.35,17000.0,16897.85,16929.51,4179
554898,2022-12-20 15.05.00,BTC/USDT,16927.91,16962.58,16922.7,16936.74,1732
554899,2022-12-20 15.10.00,BTC/USDT,16936.74,16948.23,16911.38,16940.94,1318
554900,2022-12-20 15.15.00,BTC/USDT,16940.94,16974.71,16919.06,16967.94,1273
554901,2022-12-20 15.20.00,BTC/USDT,16968.33,17038.49,16959.8,16977.16,2692
554902,2022-12-20 15.25.00,BTC/USDT,16976.07,16998.8,16972.49,16978.5,1576
554903,2022-12-20 15.30.00,BTC/USDT,16979.46,17061.27,16978.79,17000.57,3171
554904,2022-12-20 15.35.00,BTC/USDT,17001.64,17009.79,16980.6,16986.64,1308
554905,2022-12-20 15.40.00,BTC/USDT,16986.64,16996.13,16958.74,16961.65,1288
554906,2022-12-20 15.45.00,BTC/USDT,16963.12,16973.62,16923.76,16933.06,1349
554907,2022-12-20 15.50.00,BTC/USDT,16932.21,16956.27,16926.37,16948.83,1034
554908,2022-12-20 15.55.00,BTC/USDT,16948.12,16950.9,16916.82,16918.83,955
554909,2022-12-20 16.00.00,BTC/USDT,16918.15,16936.32,16906.8,16918.67,1226
554910,2022-12-20 16.05.00,BTC/USDT,16918.64,16920.92,16887.7,16890.32,1116
554911,2022-12-20 16.10.00,BTC/USDT,16890.32,16899.88,16878.03,16881.95,663
554912,2022-12-20 16.15.00,BTC/USDT,16881.26,16882.89,16815.0,16840.88,1716
554913,2022-12-20 16.20.00,BTC/USDT,16841.5,16846.0,16806.0,16829.43,1039
554914,2022-12-20 16.25.00,BTC/USDT,16830.54,16849.96,16783.0,16800.79,1951
554915,2022-12-20 16.30.00,BTC/USDT,16799.91,16815.14,16770.01,16810.62,1646
