Date,Open,Low,High,Close,Volume,Amount
2013-12-31 10:30:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 10:35:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 10:40:00,97.000,97.000,97.000,97.000,10,9700.00
2013-12-31 10:45:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 10:50:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 10:55:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 11:00:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 11:05:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 11:10:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 11:15:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 11:20:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 11:25:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 11:30:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 13:05:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 13:10:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 13:15:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 13:20:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 13:25:00,97.000,97.000,97.000,97.000,0,0.00
2013-12-31 13:30:00,98.500,98.500,98.500,98.500,20,19699.00
2013-12-31 13:35:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 13:40:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 13:45:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 13:50:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 13:55:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:00:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:05:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:10:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:15:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:20:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:25:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:30:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:35:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:40:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:45:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:50:00,98.500,98.500,98.500,98.500,0,0.00
2013-12-31 14:55:00,98.750,98.750,98.750,98.750,5000,4925027.00
2013-12-31 15:00:00,98.750,98.750,98.750,98.750,500,493750.00
2014-01-09 09:35:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 09:40:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 09:45:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 09:50:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 09:55:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:00:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:05:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:10:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:15:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:20:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:25:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:30:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:35:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:40:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:45:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:50:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 10:55:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 11:00:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 11:05:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 11:10:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 11:15:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 11:20:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 11:25:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 11:30:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:05:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:10:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:15:00,98.400,98.400,98.400,98.400,974,958416.00
2014-01-09 13:20:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:25:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:30:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:35:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:40:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:45:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:50:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 13:55:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 14:00:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 14:05:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 14:10:00,98.400,98.400,98.400,98.400,0,0.00
2014-01-09 14:15:00,98.500,98.500,98.500,98.500,4000,3940000.00
2014-01-09 14:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-09 14:25:00,98.500,98.500,98.500,98.500,1000,985000.00
2014-01-09 14:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-09 14:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-09 14:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-09 14:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-09 14:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-09 14:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-09 15:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 09:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 09:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 09:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 09:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 09:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 10:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 10:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 10:10:00,98.500,98.500,98.500,98.500,4000,3940000.00
2014-01-14 10:15:00,98.500,98.500,98.500,98.500,1000,985000.00
2014-01-14 10:20:00,98.500,98.500,98.500,98.500,2000,1970000.00
2014-01-14 10:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 10:30:00,98.600,98.600,98.600,98.600,2000,1972000.00
2014-01-14 10:35:00,98.600,98.600,98.600,98.600,0,0.00
2014-01-14 10:40:00,98.600,98.600,98.600,98.600,0,0.00
2014-01-14 10:45:00,98.600,98.600,98.600,98.600,1543,1521398.00
2014-01-14 10:50:00,98.600,98.600,98.600,98.600,1457,1436602.00
2014-01-14 10:55:00,98.600,98.600,98.600,98.600,0,0.00
2014-01-14 11:00:00,98.600,98.600,98.600,98.600,0,0.00
2014-01-14 11:05:00,98.600,98.600,98.600,98.600,0,0.00
2014-01-14 11:10:00,98.600,98.600,98.600,98.600,2550,2514300.00
2014-01-14 11:15:00,98.600,98.600,98.600,98.600,0,0.00
2014-01-14 11:20:00,98.500,98.500,98.500,98.500,3000,2955000.00
2014-01-14 11:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 11:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 13:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 14:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-14 15:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 09:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 09:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 09:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 09:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 09:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 10:55:00,98.500,98.500,98.500,98.500,3000,2955000.00
2014-01-15 11:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 11:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 11:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 11:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 11:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 11:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 11:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 13:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 14:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 14:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-15 14:10:00,98.550,98.550,98.550,98.550,1500,1478250.00
2014-01-15 14:15:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-15 14:20:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-15 14:25:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-15 14:30:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-15 14:35:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-15 14:40:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-15 14:45:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-15 14:50:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-15 14:55:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-15 15:00:00,98.550,98.550,98.550,98.550,0,0.00
2014-01-16 09:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 09:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 09:45:00,98.500,98.500,98.500,98.500,1,985.00
2014-01-16 09:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 09:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 10:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 11:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 11:05:00,98.500,98.360,98.500,98.500,9999,9837813.00
2014-01-16 11:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 11:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 11:20:00,98.500,98.500,98.500,98.500,1,985.00
2014-01-16 11:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 11:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 13:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 14:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-16 15:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 09:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 09:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 09:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 09:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 09:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 10:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 11:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 11:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 11:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 11:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 11:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 11:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 11:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:25:00,98.500,98.500,98.500,98.500,6000,5910000.00
2014-01-17 13:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 13:55:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:05:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:10:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:15:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:20:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:25:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:30:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:35:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:40:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:45:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:50:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-17 14:55:00,98.500,98.500,98.500,98.500,4100,4038550.00
2014-01-17 15:00:00,98.500,98.500,98.500,98.500,0,0.00
2014-01-22 09:35:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 09:40:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 09:45:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 09:50:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 09:55:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:00:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:05:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:10:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:15:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:20:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:25:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:30:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:35:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:40:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:45:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:50:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 10:55:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 11:00:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 11:05:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 11:10:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 11:15:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 11:20:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 11:25:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 11:30:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 13:05:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 13:10:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 13:15:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 13:20:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 13:25:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 13:30:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 13:35:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 13:40:00,98.700,98.700,98.700,98.700,8262,8154594.00
2014-01-22 13:45:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 13:50:00,98.700,98.700,98.700,98.700,238,234906.00
2014-01-22 13:55:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:00:00,98.700,98.700,98.700,98.700,5000,4935000.00
2014-01-22 14:05:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:10:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:15:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:20:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:25:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:30:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:35:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:40:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:45:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:50:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 14:55:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-22 15:00:00,98.700,98.700,98.700,98.700,0,0.00
2014-01-23 09:35:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 09:40:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 09:45:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 09:50:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 09:55:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:00:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:05:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:10:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:15:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:20:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:25:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:30:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:35:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:40:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:45:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:50:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 10:55:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 11:00:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 11:05:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 11:10:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 11:15:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 11:20:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 11:25:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 11:30:00,98.770,98.770,98.770,98.770,3999,3949812.00
2014-01-23 13:05:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 13:10:00,98.770,98.770,98.770,98.770,0,0.00
2014-01-23 13:15:00,98.800,98.800,98.800,98.800,500,494000.00
2014-01-23 13:20:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 13:25:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 13:30:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 13:35:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 13:40:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 13:45:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 13:50:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 13:55:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:00:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:05:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:10:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:15:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:20:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:25:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:30:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:35:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:40:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:45:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:50:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 14:55:00,98.800,98.800,98.800,98.800,0,0.00
2014-01-23 15:00:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 09:35:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 09:40:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 09:45:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 09:50:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 09:55:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:00:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:05:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:10:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:15:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:20:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:25:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:30:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:35:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:40:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:45:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:50:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 10:55:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 11:00:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 11:05:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 11:10:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 11:15:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 11:20:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 11:25:00,98.800,98.800,98.800,98.800,0,0.00
2014-02-13 11:30:00,98.800,98.800,98.800,98.800,0,0.00
