<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
2017-06-07 13:20:00,24.300,24.360,24.300,24.360,149
2017-06-07 13:25:00,24.360,24.387,24.300,24.387,545
2017-06-07 13:30:00,24.400,24.533,24.393,24.420,491
2017-06-07 13:35:00,24.420,24.507,24.420,24.420,102
2017-06-07 13:40:00,24.500,24.653,24.433,24.607,279
2017-06-07 13:45:00,24.633,24.633,24.500,24.500,137
2017-06-07 13:50:00,24.500,24.500,24.440,24.460,177
2017-06-07 13:55:00,24.467,24.467,24.433,24.433,185
2017-06-07 14:00:00,24.427,24.440,24.387,24.413,84
2017-06-07 14:05:00,24.413,24.433,24.400,24.413,134
2017-06-07 14:10:00,24.373,24.373,24.320,24.333,291
2017-06-07 14:15:00,24.333,24.567,24.333,24.567,138
2017-06-07 14:20:00,24.593,24.593,24.473,24.480,146
2017-06-07 14:25:00,24.473,24.473,24.360,24.413,65
2017-06-07 14:30:00,24.413,24.413,24.360,24.367,105
2017-06-07 14:35:00,24.367,24.367,24.340,24.367,47
2017-06-07 14:40:00,24.367,24.367,24.353,24.367,77
2017-06-07 14:45:00,24.367,24.367,24.300,24.327,135
2017-06-07 14:50:00,24.327,24.327,24.180,24.193,298
2017-06-07 14:55:00,24.200,24.267,24.200,24.233,235
2017-06-07 15:00:00,24.240,24.240,24.200,24.213,256
2017-06-08 09:35:00,24.240,24.400,24.200,24.393,349
2017-06-08 09:40:00,24.393,24.453,24.260,24.273,328
2017-06-08 09:45:00,24.367,24.513,24.367,24.467,209
2017-06-08 09:50:00,24.467,24.500,24.373,24.387,274
2017-06-08 09:55:00,24.373,24.387,24.287,24.300,308
2017-06-08 10:00:00,24.333,24.360,24.293,24.340,242
2017-06-08 10:05:00,24.313,24.367,24.300,24.300,171
2017-06-08 10:10:00,24.300,24.333,24.293,24.333,118
2017-06-08 10:15:00,24.353,24.480,24.333,24.480,87
2017-06-08 10:20:00,24.487,24.507,24.400,24.480,163
2017-06-08 10:25:00,24.480,24.500,24.480,24.500,270
2017-06-08 10:30:00,24.500,24.573,24.500,24.540,119
2017-06-08 10:35:00,24.540,24.540,24.420,24.453,112
2017-06-08 10:40:00,24.433,24.453,24.367,24.367,303
2017-06-08 10:45:00,24.347,24.347,24.280,24.280,249
2017-06-08 10:50:00,24.287,24.347,24.287,24.333,84
2017-06-08 10:55:00,24.313,24.320,24.253,24.320,248
2017-06-08 11:00:00,24.333,24.367,24.260,24.320,208
2017-06-08 11:05:00,24.320,24.387,24.273,24.273,103
2017-06-08 11:10:00,24.327,24.360,24.280,24.360,135
2017-06-08 11:15:00,24.333,24.427,24.333,24.400,100
2017-06-08 11:20:00,24.387,24.433,24.387,24.433,71
2017-06-08 11:25:00,24.433,24.440,24.333,24.333,125
2017-06-08 11:30:00,24.333,24.340,24.327,24.340,184
2017-06-08 13:05:00,24.340,24.420,24.340,24.420,18
2017-06-08 13:10:00,24.387,24.387,24.253,24.267,219
2017-06-08 13:15:00,24.267,24.267,24.213,24.253,208
2017-06-08 13:20:00,24.253,24.253,24.133,24.213,157
2017-06-08 13:25:00,24.207,24.220,24.153,24.220,164
2017-06-08 13:30:00,24.220,24.227,24.040,24.133,271
2017-06-08 13:35:00,24.127,24.127,24.067,24.067,167
2017-06-08 13:40:00,24.073,24.133,24.073,24.133,262
2017-06-08 13:45:00,24.133,24.267,24.133,24.267,328
2017-06-08 13:50:00,24.167,24.260,24.167,24.193,55
2017-06-08 13:55:00,24.167,24.167,24.053,24.053,132
2017-06-08 14:00:00,24.073,24.107,24.053,24.107,106
2017-06-08 14:05:00,24.107,24.120,24.047,24.047,115
2017-06-08 14:10:00,24.067,24.067,23.933,23.933,281
2017-06-08 14:15:00,23.933,23.933,23.800,23.927,159
2017-06-08 14:20:00,23.960,24.053,23.887,24.053,186
2017-06-08 14:25:00,24.047,24.047,23.973,24.047,107
2017-06-08 14:30:00,24.087,24.153,24.087,24.140,147
2017-06-08 14:35:00,24.067,24.067,24.067,24.067,47
2017-06-08 14:40:00,24.060,24.187,24.060,24.187,269
2017-06-08 14:45:00,24.193,24.193,24.007,24.060,159
2017-06-08 14:50:00,24.067,24.067,24.000,24.033,581
2017-06-08 14:55:00,24.013,24.033,23.907,23.907,155
2017-06-08 15:00:00,23.900,23.927,23.867,23.927,403
2017-06-09 09:35:00,24.433,24.433,23.813,23.913,407
2017-06-09 09:40:00,23.933,23.993,23.933,23.973,109
2017-06-09 09:45:00,23.947,23.947,23.913,23.920,218
2017-06-09 09:50:00,23.967,24.053,23.940,24.027,355
2017-06-09 09:55:00,24.013,24.013,23.940,23.953,110
2017-06-09 10:00:00,23.953,23.953,23.873,23.880,175
2017-06-09 10:05:00,23.960,23.960,23.880,23.880,81
2017-06-09 10:10:00,23.873,23.927,23.853,23.853,107
2017-06-09 10:15:00,23.860,23.907,23.853,23.907,279
2017-06-09 10:20:00,23.907,23.907,23.687,23.687,396
2017-06-09 10:25:00,23.687,23.907,23.687,23.893,101
2017-06-09 10:30:00,23.893,23.893,23.800,23.800,19
2017-06-09 10:35:00,23.787,23.800,23.780,23.800,67
2017-06-09 10:40:00,23.807,23.807,23.700,23.720,275
2017-06-09 10:45:00,23.720,23.820,23.720,23.820,18
2017-06-09 10:50:00,23.813,23.813,23.720,23.733,102
2017-06-09 10:55:00,23.693,23.800,23.693,23.753,250
2017-06-09 11:00:00,23.793,23.860,23.793,23.860,155
2017-06-09 11:05:00,23.860,23.867,23.800,23.813,30
2017-06-09 11:10:00,23.800,23.933,23.767,23.933,358
2017-06-09 11:15:00,23.933,23.933,23.793,23.793,297
2017-06-09 11:20:00,23.813,23.813,23.813,23.813,3
2017-06-09 11:25:00,23.813,23.813,23.787,23.787,71
2017-06-09 11:30:00,23.787,23.787,23.720,23.733,104
2017-06-09 13:05:00,23.713,23.733,23.647,23.647,256
2017-06-09 13:10:00,23.653,23.653,23.600,23.600,107
2017-06-09 13:15:00,23.633,23.633,23.567,23.633,115
2017-06-09 13:20:00,23.587,23.600,23.587,23.600,131
2017-06-09 13:25:00,23.600,23.600,23.567,23.567,332
2017-06-09 13:30:00,23.567,23.567,23.467,23.567,204
2017-06-09 13:35:00,23.487,23.613,23.487,23.493,97
2017-06-09 13:40:00,23.593,23.593,23.480,23.507,108
2017-06-09 13:45:00,23.560,23.613,23.480,23.613,187
2017-06-09 13:50:00,23.620,23.733,23.620,23.620,109
2017-06-09 13:55:00,23.600,23.687,23.600,23.600,172
2017-06-09 14:00:00,23.607,23.647,23.600,23.640,58
2017-06-09 14:05:00,23.640,23.687,23.600,23.687,218
2017-06-09 14:10:00,23.687,23.740,23.687,23.713,145
2017-06-09 14:15:00,23.687,23.687,23.647,23.667,59
2017-06-09 14:20:00,23.687,23.687,23.600,23.633,180
2017-06-09 14:25:00,23.667,23.687,23.600,23.667,329
2017-06-09 14:30:00,23.667,23.727,23.600,23.720,855
2017-06-09 14:35:00,23.713,23.787,23.713,23.747,278
2017-06-09 14:40:00,23.747,23.753,23.713,23.720,163
2017-06-09 14:45:00,23.707,23.707,23.600,23.667,354
2017-06-09 14:50:00,23.667,23.733,23.620,23.653,239
2017-06-09 14:55:00,23.653,23.787,23.633,23.773,439
2017-06-09 15:00:00,23.773,23.800,23.640,23.793,224
2017-06-12 09:35:00,23.267,23.400,23.087,23.267,616
2017-06-12 09:40:00,23.267,23.387,23.267,23.307,252
2017-06-12 09:45:00,23.367,23.367,23.147,23.147,359
2017-06-12 09:50:00,23.140,23.180,22.940,22.953,468
2017-06-12 09:55:00,23.233,23.267,23.047,23.213,164
2017-06-12 10:00:00,23.213,23.213,23.127,23.133,118
2017-06-12 10:05:00,23.133,23.307,23.127,23.127,231
2017-06-12 10:10:00,23.120,23.300,23.073,23.287,324
2017-06-12 10:15:00,23.280,23.280,23.087,23.120,234
2017-06-12 10:20:00,23.087,23.193,23.087,23.113,67
2017-06-12 10:25:00,23.113,23.187,23.087,23.180,79
2017-06-12 10:30:00,23.180,23.180,23.000,23.000,268
2017-06-12 10:35:00,23.000,23.040,22.933,22.933,480
2017-06-12 10:40:00,22.933,22.933,22.667,22.713,482
2017-06-12 10:45:00,22.813,22.893,22.747,22.773,105
2017-06-12 10:50:00,22.840,22.880,22.793,22.867,144
2017-06-12 10:55:00,22.840,22.840,22.773,22.773,138
2017-06-12 11:00:00,22.773,22.833,22.767,22.833,173
2017-06-12 11:05:00,22.813,22.933,22.773,22.933,81
2017-06-12 11:10:00,22.987,22.987,22.813,22.953,52
2017-06-12 11:15:00,22.900,22.900,22.860,22.860,56
2017-06-12 11:20:00,22.853,22.853,22.787,22.800,109
2017-06-12 11:25:00,22.807,22.867,22.800,22.867,51
2017-06-12 11:30:00,22.833,22.860,22.680,22.860,131
2017-06-12 13:05:00,22.707,22.867,22.707,22.867,7
2017-06-12 13:10:00,22.773,22.800,22.747,22.800,13
2017-06-12 13:15:00,22.853,22.853,22.800,22.827,27
2017-06-12 13:20:00,22.800,22.827,22.780,22.780,71
2017-06-12 13:25:00,22.780,22.800,22.733,22.800,121
2017-06-12 13:30:00,22.800,22.893,22.800,22.893,30
2017-06-12 13:35:00,22.900,22.933,22.893,22.893,53
2017-06-12 13:40:00,22.853,22.927,22.787,22.893,92
2017-06-12 13:45:00,22.867,22.867,22.813,22.813,8
2017-06-12 13:50:00,22.813,22.920,22.813,22.887,51
2017-06-12 13:55:00,22.887,22.927,22.827,22.920,80
2017-06-12 14:00:00,22.920,22.920,22.773,22.900,101
2017-06-12 14:05:00,22.893,22.893,22.680,22.680,143
2017-06-12 14:10:00,22.687,22.733,22.647,22.667,310
2017-06-12 14:15:00,22.733,22.740,22.693,22.693,91
2017-06-12 14:20:00,22.693,22.820,22.693,22.820,42
2017-06-12 14:25:00,22.800,22.820,22.753,22.807,28
2017-06-12 14:30:00,22.800,22.800,22.720,22.720,256
2017-06-12 14:35:00,22.727,22.787,22.660,22.660,62
2017-06-12 14:40:00,22.653,22.653,22.547,22.600,520
2017-06-12 14:45:00,22.600,22.600,22.473,22.507,203
2017-06-12 14:50:00,22.507,22.593,22.507,22.520,123
2017-06-12 14:55:00,22.520,22.520,22.400,22.400,442
2017-06-12 15:00:00,22.400,22.400,22.327,22.327,556
2017-06-13 09:35:00,22.567,22.567,22.360,22.440,392
2017-06-13 09:40:00,22.527,22.567,22.433,22.467,248
2017-06-13 09:45:00,22.553,22.687,22.520,22.653,203
2017-06-13 09:50:00,22.653,22.687,22.560,22.667,225
2017-06-13 09:55:00,22.667,23.040,22.600,23.040,659
2017-06-13 10:00:00,23.053,23.060,22.927,22.927,159
2017-06-13 10:05:00,22.927,22.933,22.807,22.807,80
2017-06-13 10:10:00,22.813,23.000,22.813,22.980,207
2017-06-13 10:15:00,22.913,22.967,22.913,22.940,80
2017-06-13 10:20:00,22.940,22.947,22.907,22.907,123
2017-06-13 10:25:00,22.920,22.940,22.907,22.907,105
2017-06-13 10:30:00,22.933,22.940,22.827,22.833,151
2017-06-13 10:35:00,22.833,22.853,22.833,22.853,44
2017-06-13 10:40:00,22.860,22.920,22.827,22.827,142
2017-06-13 10:45:00,22.833,22.847,22.813,22.847,302
2017-06-13 10:50:00,22.907,22.967,22.847,22.967,214
2017-06-13 10:55:00,22.887,23.013,22.887,23.007,149
2017-06-13 11:00:00,23.040,23.040,22.940,22.940,139
2017-06-13 11:05:00,22.967,23.027,22.907,23.020,198
2017-06-13 11:10:00,23.027,23.040,22.920,23.040,211
2017-06-13 11:15:00,23.053,23.053,22.967,22.967,157
2017-06-13 11:20:00,23.060,23.160,23.060,23.133,239
2017-06-13 11:25:00,23.167,23.167,23.073,23.093,116
2017-06-13 11:30:00,23.100,23.147,23.100,23.147,132
2017-06-13 13:05:00,23.160,23.187,23.127,23.127,174
2017-06-13 13:10:00,23.127,23.127,23.107,23.113,133
2017-06-13 13:15:00,23.140,23.153,23.140,23.147,38
2017-06-13 13:20:00,23.147,23.180,23.147,23.147,69
2017-06-13 13:25:00,23.107,23.180,23.107,23.180,1550
2017-06-13 13:30:00,23.180,23.233,23.127,23.127,120
2017-06-13 13:35:00,23.127,23.127,23.107,23.107,185
2017-06-13 13:40:00,23.120,23.167,23.113,23.167,37
2017-06-13 13:45:00,23.167,23.167,23.100,23.100,45
2017-06-13 13:50:00,23.100,23.173,23.100,23.133,64
2017-06-13 13:55:00,23.173,23.200,23.173,23.200,85
2017-06-13 14:00:00,23.200,23.200,23.140,23.200,52
2017-06-13 14:05:00,23.200,23.233,23.200,23.233,135
2017-06-13 14:10:00,23.233,23.253,23.180,23.233,71
2017-06-13 14:15:00,23.247,23.253,23.200,23.227,38
2017-06-13 14:20:00,23.207,23.227,23.200,23.200,163
2017-06-13 14:25:00,23.187,23.213,23.187,23.187,60
2017-06-13 14:30:00,23.187,23.213,23.187,23.193,68
2017-06-13 14:35:00,23.187,23.187,23.147,23.160,40
2017-06-13 14:40:00,23.160,23.180,23.160,23.180,74
2017-06-13 14:45:00,23.187,23.200,23.160,23.200,161
2017-06-13 14:50:00,23.200,23.200,23.153,23.167,145
2017-06-13 14:55:00,23.200,23.273,23.160,23.273,805
2017-06-13 15:00:00,23.273,23.327,23.253,23.253,445
2017-06-14 09:35:00,23.600,23.733,23.467,23.707,1174
2017-06-14 09:40:00,23.540,23.687,23.540,23.653,307
2017-06-14 09:45:00,23.580,23.833,23.580,23.767,671
2017-06-14 09:50:00,23.767,23.767,23.533,23.567,470
2017-06-14 09:55:00,23.487,23.560,23.333,23.400,334
2017-06-14 10:00:00,23.400,23.520,23.380,23.460,170
2017-06-14 10:05:00,23.460,23.500,23.413,23.500,91
2017-06-14 10:10:00,23.400,23.400,23.333,23.347,319
2017-06-14 10:15:00,23.367,23.380,23.240,23.240,226
2017-06-14 10:20:00,23.233,23.380,23.140,23.373,187
2017-06-14 10:25:00,23.247,23.313,23.247,23.313,137
2017-06-14 10:30:00,23.307,23.313,23.187,23.260,103
2017-06-14 10:35:00,23.253,23.300,23.200,23.300,120
2017-06-14 10:40:00,23.260,23.360,23.260,23.353,181
2017-06-14 10:45:00,23.353,23.520,23.353,23.400,150
2017-06-14 10:50:00,23.333,23.340,23.320,23.320,76
2017-06-14 10:55:00,23.320,23.340,23.320,23.327,103
